Date,Country,Confirmed,Recovered,Deaths,mortality_rate,increase_rate
2020-02-25,Iceland,0,0,0,,
2020-02-25,India,3,3,0,0.0,0.0
2020-02-25,Indonesia,0,0,0,,
2020-02-25,Iran,95,0,16,16.842105263157894,55.73770491803279
2020-02-25,Iraq,1,0,0,0.0,0.0
2020-02-25,Ireland,0,0,0,,
2020-02-25,Israel,1,0,0,0.0,0.0
2020-02-25,Italy,322,1,10,3.1055900621118013,40.61135371179039
2020-02-25,Jamaica,0,0,0,,
2020-02-25,Japan,170,22,1,0.5882352941176471,6.918238993710692
2020-02-25,Jordan,0,0,0,,
2020-02-25,Kazakhstan,0,0,0,,
2020-02-25,Kenya,0,0,0,,
2020-02-25,"Korea, South",977,22,10,1.0235414534288638,17.286914765906364
2020-02-25,Kosovo,0,0,0,,
2020-02-25,Kuwait,11,0,0,0.0,1000.0
2020-02-25,Kyrgyzstan,0,0,0,,
2020-02-25,Laos,0,0,0,,
2020-02-25,Latvia,0,0,0,,
2020-02-25,Lebanon,1,0,0,0.0,0.0
2020-02-25,Liberia,0,0,0,,
2020-02-25,Libya,0,0,0,,
2020-02-25,Liechtenstein,0,0,0,,
2020-02-25,Lithuania,0,0,0,,
2020-02-25,Luxembourg,0,0,0,,
2020-02-25,MS Zaandam,0,0,0,,
2020-02-25,Madagascar,0,0,0,,
2020-02-25,Malawi,0,0,0,,
2020-02-25,Malaysia,22,18,0,0.0,0.0
2020-02-25,Maldives,0,0,0,,
2020-02-25,Mali,0,0,0,,
2020-02-25,Malta,0,0,0,,
2020-02-25,Mauritania,0,0,0,,
2020-02-25,Mauritius,0,0,0,,
2020-02-25,Mexico,0,0,0,,
2020-02-25,Moldova,0,0,0,,
2020-02-25,Monaco,0,0,0,,
2020-02-25,Mongolia,0,0,0,,
2020-02-25,Montenegro,0,0,0,,
2020-02-25,Morocco,0,0,0,,
2020-02-25,Mozambique,0,0,0,,
2020-02-25,Namibia,0,0,0,,
2020-02-25,Nepal,1,1,0,0.0,0.0
2020-02-25,Netherlands,0,0,0,,
2020-02-25,New Zealand,0,0,0,,
2020-02-25,Nicaragua,0,0,0,,
2020-02-25,Niger,0,0,0,,
2020-02-25,Nigeria,0,0,0,,
2020-02-25,North Macedonia,0,0,0,,
2020-02-25,Norway,0,0,0,,
2020-02-25,Oman,2,0,0,0.0,0.0
2020-02-25,Pakistan,0,0,0,,
2020-02-25,Panama,0,0,0,,
2020-02-25,Papua New Guinea,0,0,0,,
2020-02-25,Paraguay,0,0,0,,
2020-02-25,Peru,0,0,0,,
2020-02-25,Philippines,3,1,1,33.333333333333336,0.0
2020-02-25,Poland,0,0,0,,
2020-02-25,Portugal,0,0,0,,
2020-02-25,Qatar,0,0,0,,
2020-02-25,Romania,0,0,0,,
2020-02-25,Russia,2,2,0,0.0,0.0
2020-02-25,Rwanda,0,0,0,,
2020-02-25,Saint Kitts and Nevis,0,0,0,,
2020-02-25,Saint Lucia,0,0,0,,
2020-02-25,Saint Vincent and the Grenadines,0,0,0,,
2020-02-25,San Marino,0,0,0,,
2020-02-25,Sao Tome and Principe,0,0,0,,
2020-02-25,Saudi Arabia,0,0,0,,
2020-02-25,Senegal,0,0,0,,
2020-02-25,Serbia,0,0,0,,
2020-02-25,Seychelles,0,0,0,,
2020-02-25,Sierra Leone,0,0,0,,
2020-02-25,Singapore,91,53,0,0.0,2.247191011235955
2020-02-25,Slovakia,0,0,0,,
2020-02-25,Slovenia,0,0,0,,
2020-02-25,Somalia,0,0,0,,
2020-02-25,South Africa,0,0,0,,
2020-02-25,South Sudan,0,0,0,,
2020-02-25,Spain,6,2,0,0.0,200.0
2020-02-25,Sri Lanka,1,1,0,0.0,0.0
2020-02-25,Sudan,0,0,0,,
2020-02-25,Suriname,0,0,0,,
2020-02-25,Sweden,1,0,0,0.0,0.0
2020-02-25,Switzerland,1,0,0,0.0,
2020-02-25,Syria,0,0,0,,
2020-02-25,Taiwan*,31,5,1,3.225806451612903,3.3333333333333335
2020-02-25,Tanzania,0,0,0,,
2020-02-25,Thailand,37,22,0,0.0,5.714285714285714
2020-02-25,Timor-Leste,0,0,0,,
2020-02-25,Togo,0,0,0,,
2020-02-25,Trinidad and Tobago,0,0,0,,
2020-02-25,Tunisia,0,0,0,,
2020-02-25,Turkey,0,0,0,,
2020-02-25,US,51,6,0,0.0,0.0
2020-02-25,Uganda,0,0,0,,
2020-02-25,Ukraine,0,0,0,,
2020-02-25,United Arab Emirates,13,4,0,0.0,0.0
2020-02-25,United Kingdom,13,8,0,0.0,0.0
2020-02-25,Uruguay,0,0,0,,
2020-02-25,Uzbekistan,0,0,0,,
2020-02-25,Venezuela,0,0,0,,
2020-02-25,Vietnam,16,16,0,0.0,0.0
2020-02-25,West Bank and Gaza,0,0,0,,
2020-02-25,Western Sahara,0,0,0,,
2020-02-25,Yemen,0,0,0,,
2020-02-25,Zambia,0,0,0,,
2020-02-25,Zimbabwe,0,0,0,,
2020-02-26,Afghanistan,1,0,0,0.0,0.0
2020-02-26,Albania,0,0,0,,
2020-02-26,Algeria,1,0,0,0.0,0.0
2020-02-26,Andorra,0,0,0,,
2020-02-26,Angola,0,0,0,,
2020-02-26,Antigua and Barbuda,0,0,0,,
2020-02-26,Argentina,0,0,0,,
2020-02-26,Armenia,0,0,0,,
2020-02-26,Australia,15,11,0,0.0,0.0
2020-02-26,Austria,2,0,0,0.0,0.0
2020-02-26,Azerbaijan,0,0,0,,
2020-02-26,Bahamas,0,0,0,,
2020-02-26,Bahrain,33,0,0,0.0,43.47826086956522
2020-02-26,Bangladesh,0,0,0,,
2020-02-26,Barbados,0,0,0,,
2020-02-26,Belarus,0,0,0,,
2020-02-26,Belgium,1,1,0,0.0,0.0
2020-02-26,Belize,0,0,0,,
2020-02-26,Benin,0,0,0,,
2020-02-26,Bhutan,0,0,0,,
2020-02-26,Bolivia,0,0,0,,
2020-02-26,Bosnia and Herzegovina,0,0,0,,
2020-02-26,Botswana,0,0,0,,
2020-02-26,Brazil,1,0,0,0.0,
2020-02-26,Brunei,0,0,0,,
2020-02-26,Bulgaria,0,0,0,,
2020-02-26,Burkina Faso,0,0,0,,
2020-02-26,Burma,0,0,0,,
2020-02-26,Burundi,0,0,0,,
2020-02-26,Cabo Verde,0,0,0,,
2020-02-26,Cambodia,1,1,0,0.0,0.0
2020-02-26,Cameroon,0,0,0,,
2020-02-26,Canada,11,3,0,0.0,0.0
2020-02-26,Central African Republic,0,0,0,,
2020-02-26,Chad,0,0,0,,
2020-02-26,Chile,0,0,0,,
2020-02-26,China,78166,30084,2717,3.4759358288770055,0.5298762764616611
2020-02-26,Colombia,0,0,0,,
2020-02-26,Congo (Brazzaville),0,0,0,,
2020-02-26,Congo (Kinshasa),0,0,0,,
2020-02-26,Costa Rica,0,0,0,,
2020-02-26,Cote d'Ivoire,0,0,0,,
2020-02-26,Croatia,3,0,0,0.0,200.0
2020-02-26,Cuba,0,0,0,,
2020-02-26,Cyprus,0,0,0,,
2020-02-26,Czechia,0,0,0,,
2020-02-26,Denmark,0,0,0,,
2020-02-26,Diamond Princess,705,10,4,0.5673758865248227,2.0260492040520983
2020-02-26,Djibouti,0,0,0,,
2020-02-26,Dominica,0,0,0,,
2020-02-26,Dominican Republic,0,0,0,,
2020-02-26,Ecuador,0,0,0,,
2020-02-26,Egypt,1,0,0,0.0,0.0
2020-02-26,El Salvador,0,0,0,,
2020-02-26,Equatorial Guinea,0,0,0,,
2020-02-26,Eritrea,0,0,0,,
2020-02-26,Estonia,0,0,0,,
2020-02-26,Eswatini,0,0,0,,
2020-02-26,Ethiopia,0,0,0,,
2020-02-26,Fiji,0,0,0,,
2020-02-26,Finland,2,1,0,0.0,100.0
2020-02-26,France,18,11,2,11.11111111111111,28.571428571428573
2020-02-26,Gabon,0,0,0,,
2020-02-26,Gambia,0,0,0,,
2020-02-26,Georgia,1,0,0,0.0,
2020-02-26,Germany,27,15,0,0.0,58.8235294117647
2020-02-26,Ghana,0,0,0,,
2020-02-26,Greece,1,0,0,0.0,
2020-02-26,Grenada,0,0,0,,
2020-02-26,Guatemala,0,0,0,,
2020-02-26,Guinea,0,0,0,,
2020-02-26,Guinea-Bissau,0,0,0,,
2020-02-26,Guyana,0,0,0,,
2020-02-26,Haiti,0,0,0,,
2020-02-26,Holy See,0,0,0,,
2020-02-26,Honduras,0,0,0,,
2020-02-26,Hungary,0,0,0,,
2020-02-26,Iceland,0,0,0,,
2020-02-26,India,3,3,0,0.0,0.0
2020-02-26,Indonesia,0,0,0,,
2020-02-26,Iran,139,49,19,13.66906474820144,46.31578947368421
2020-02-26,Iraq,5,0,0,0.0,400.0
2020-02-26,Ireland,0,0,0,,
2020-02-26,Israel,2,0,0,0.0,100.0
2020-02-26,Italy,453,3,12,2.6490066225165565,40.683229813664596
2020-02-26,Jamaica,0,0,0,,
2020-02-26,Japan,189,22,2,1.0582010582010581,11.176470588235293
2020-02-26,Jordan,0,0,0,,
2020-02-26,Kazakhstan,0,0,0,,
2020-02-26,Kenya,0,0,0,,
2020-02-26,"Korea, South",1261,22,12,0.9516256938937351,29.068577277379735
2020-02-26,Kosovo,0,0,0,,
2020-02-26,Kuwait,26,0,0,0.0,136.36363636363637
2020-02-26,Kyrgyzstan,0,0,0,,
2020-02-26,Laos,0,0,0,,
2020-02-26,Latvia,0,0,0,,
2020-02-26,Lebanon,2,0,0,0.0,100.0
2020-02-26,Liberia,0,0,0,,
2020-02-26,Libya,0,0,0,,
2020-02-26,Liechtenstein,0,0,0,,
2020-02-26,Lithuania,0,0,0,,
2020-02-26,Luxembourg,0,0,0,,
2020-02-26,MS Zaandam,0,0,0,,
2020-02-26,Madagascar,0,0,0,,
2020-02-26,Malawi,0,0,0,,
2020-02-26,Malaysia,22,18,0,0.0,0.0
2020-02-26,Maldives,0,0,0,,
2020-02-26,Mali,0,0,0,,
2020-02-26,Malta,0,0,0,,
2020-02-26,Mauritania,0,0,0,,
2020-02-26,Mauritius,0,0,0,,
2020-02-26,Mexico,0,0,0,,
2020-02-26,Moldova,0,0,0,,
2020-02-26,Monaco,0,0,0,,
2020-02-26,Mongolia,0,0,0,,
2020-02-26,Montenegro,0,0,0,,
2020-02-26,Morocco,0,0,0,,
2020-02-26,Mozambique,0,0,0,,
2020-02-26,Namibia,0,0,0,,
2020-02-26,Nepal,1,1,0,0.0,0.0
2020-02-26,Netherlands,0,0,0,,
2020-02-26,New Zealand,0,0,0,,
2020-02-26,Nicaragua,0,0,0,,
2020-02-26,Niger,0,0,0,,
2020-02-26,Nigeria,0,0,0,,
2020-02-26,North Macedonia,1,0,0,0.0,
2020-02-26,Norway,1,0,0,0.0,
2020-02-26,Oman,4,0,0,0.0,100.0
2020-02-26,Pakistan,2,0,0,0.0,
2020-02-26,Panama,0,0,0,,
2020-02-26,Papua New Guinea,0,0,0,,
2020-02-26,Paraguay,0,0,0,,
2020-02-26,Peru,0,0,0,,
2020-02-26,Philippines,3,1,1,33.333333333333336,0.0
2020-02-26,Poland,0,0,0,,
2020-02-26,Portugal,0,0,0,,
2020-02-26,Qatar,0,0,0,,
2020-02-26,Romania,1,0,0,0.0,
2020-02-26,Russia,2,2,0,0.0,0.0
2020-02-26,Rwanda,0,0,0,,
2020-02-26,Saint Kitts and Nevis,0,0,0,,
2020-02-26,Saint Lucia,0,0,0,,
2020-02-26,Saint Vincent and the Grenadines,0,0,0,,
2020-02-26,San Marino,0,0,0,,
2020-02-26,Sao Tome and Principe,0,0,0,,
2020-02-26,Saudi Arabia,0,0,0,,
2020-02-26,Senegal,0,0,0,,
2020-02-26,Serbia,0,0,0,,
2020-02-26,Seychelles,0,0,0,,
2020-02-26,Sierra Leone,0,0,0,,
2020-02-26,Singapore,93,62,0,0.0,2.197802197802198
2020-02-26,Slovakia,0,0,0,,
2020-02-26,Slovenia,0,0,0,,
2020-02-26,Somalia,0,0,0,,
2020-02-26,South Africa,0,0,0,,
2020-02-26,South Sudan,0,0,0,,
2020-02-26,Spain,13,2,0,0.0,116.66666666666667
2020-02-26,Sri Lanka,1,1,0,0.0,0.0
2020-02-26,Sudan,0,0,0,,
2020-02-26,Suriname,0,0,0,,
2020-02-26,Sweden,2,0,0,0.0,100.0
2020-02-26,Switzerland,1,0,0,0.0,0.0
2020-02-26,Syria,0,0,0,,
2020-02-26,Taiwan*,32,5,1,3.125,3.225806451612903
2020-02-26,Tanzania,0,0,0,,
2020-02-26,Thailand,40,22,0,0.0,8.108108108108109
2020-02-26,Timor-Leste,0,0,0,,
2020-02-26,Togo,0,0,0,,
2020-02-26,Trinidad and Tobago,0,0,0,,
2020-02-26,Tunisia,0,0,0,,
2020-02-26,Turkey,0,0,0,,
2020-02-26,US,57,6,0,0.0,11.764705882352942
2020-02-26,Uganda,0,0,0,,
2020-02-26,Ukraine,0,0,0,,
2020-02-26,United Arab Emirates,13,4,0,0.0,0.0
2020-02-26,United Kingdom,13,8,0,0.0,0.0
2020-02-26,Uruguay,0,0,0,,
2020-02-26,Uzbekistan,0,0,0,,
2020-02-26,Venezuela,0,0,0,,
2020-02-26,Vietnam,16,16,0,0.0,0.0
2020-02-26,West Bank and Gaza,0,0,0,,
2020-02-26,Western Sahara,0,0,0,,
2020-02-26,Yemen,0,0,0,,
2020-02-26,Zambia,0,0,0,,
2020-02-26,Zimbabwe,0,0,0,,
2020-02-27,Afghanistan,1,0,0,0.0,0.0
2020-02-27,Albania,0,0,0,,
2020-02-27,Algeria,1,0,0,0.0,0.0
2020-02-27,Andorra,0,0,0,,
2020-02-27,Angola,0,0,0,,
2020-02-27,Antigua and Barbuda,0,0,0,,
2020-02-27,Argentina,0,0,0,,
2020-02-27,Armenia,0,0,0,,
2020-02-27,Australia,15,11,0,0.0,0.0
2020-02-27,Austria,3,0,0,0.0,50.0
2020-02-27,Azerbaijan,0,0,0,,
2020-02-27,Bahamas,0,0,0,,
2020-02-27,Bahrain,33,0,0,0.0,0.0
2020-02-27,Bangladesh,0,0,0,,
2020-02-27,Barbados,0,0,0,,
2020-02-27,Belarus,0,0,0,,
2020-02-27,Belgium,1,1,0,0.0,0.0
2020-02-27,Belize,0,0,0,,
2020-02-27,Benin,0,0,0,,
2020-02-27,Bhutan,0,0,0,,
2020-02-27,Bolivia,0,0,0,,
2020-02-27,Bosnia and Herzegovina,0,0,0,,
2020-02-27,Botswana,0,0,0,,
2020-02-27,Brazil,1,0,0,0.0,0.0
2020-02-27,Brunei,0,0,0,,
2020-02-27,Bulgaria,0,0,0,,
2020-02-27,Burkina Faso,0,0,0,,
2020-02-27,Burma,0,0,0,,
2020-02-27,Burundi,0,0,0,,
2020-02-27,Cabo Verde,0,0,0,,
2020-02-27,Cambodia,1,1,0,0.0,0.0
2020-02-27,Cameroon,0,0,0,,
2020-02-27,Canada,13,6,0,0.0,18.181818181818183
2020-02-27,Central African Republic,0,0,0,,
2020-02-27,Chad,0,0,0,,
2020-02-27,Chile,0,0,0,,
2020-02-27,China,78600,32930,2746,3.4936386768447836,0.5552286160223114
2020-02-27,Colombia,0,0,0,,
2020-02-27,Congo (Brazzaville),0,0,0,,
2020-02-27,Congo (Kinshasa),0,0,0,,
2020-02-27,Costa Rica,0,0,0,,
2020-02-27,Cote d'Ivoire,0,0,0,,
2020-02-27,Croatia,3,0,0,0.0,0.0
2020-02-27,Cuba,0,0,0,,
2020-02-27,Cyprus,0,0,0,,
2020-02-27,Czechia,0,0,0,,
2020-02-27,Denmark,1,0,0,0.0,
2020-02-27,Diamond Princess,705,10,4,0.5673758865248227,0.0
2020-02-27,Djibouti,0,0,0,,
2020-02-27,Dominica,0,0,0,,
2020-02-27,Dominican Republic,0,0,0,,
2020-02-27,Ecuador,0,0,0,,
2020-02-27,Egypt,1,0,0,0.0,0.0
2020-02-27,El Salvador,0,0,0,,
2020-02-27,Equatorial Guinea,0,0,0,,
2020-02-27,Eritrea,0,0,0,,
2020-02-27,Estonia,1,0,0,0.0,
2020-02-27,Eswatini,0,0,0,,
2020-02-27,Ethiopia,0,0,0,,
2020-02-27,Fiji,0,0,0,,
2020-02-27,Finland,2,1,0,0.0,0.0
2020-02-27,France,38,11,2,5.2631578947368425,111.11111111111111
2020-02-27,Gabon,0,0,0,,
2020-02-27,Gambia,0,0,0,,
2020-02-27,Georgia,1,0,0,0.0,0.0
2020-02-27,Germany,46,16,0,0.0,70.37037037037037
2020-02-27,Ghana,0,0,0,,
2020-02-27,Greece,3,0,0,0.0,200.0
2020-02-27,Grenada,0,0,0,,
2020-02-27,Guatemala,0,0,0,,
2020-02-27,Guinea,0,0,0,,
2020-02-27,Guinea-Bissau,0,0,0,,
2020-02-27,Guyana,0,0,0,,
2020-02-27,Haiti,0,0,0,,
2020-02-27,Holy See,0,0,0,,
2020-02-27,Honduras,0,0,0,,
2020-02-27,Hungary,0,0,0,,
2020-02-27,Iceland,0,0,0,,
2020-02-27,India,3,3,0,0.0,0.0
2020-02-27,Indonesia,0,0,0,,
2020-02-27,Iran,245,49,26,10.612244897959183,76.2589928057554
2020-02-27,Iraq,7,0,0,0.0,40.0
2020-02-27,Ireland,0,0,0,,
2020-02-27,Israel,3,1,0,0.0,50.0
2020-02-27,Italy,655,45,17,2.595419847328244,44.5916114790287
2020-02-27,Jamaica,0,0,0,,
2020-02-27,Japan,214,22,4,1.8691588785046729,13.227513227513228
2020-02-27,Jordan,0,0,0,,
2020-02-27,Kazakhstan,0,0,0,,
2020-02-27,Kenya,0,0,0,,
2020-02-27,"Korea, South",1766,22,13,0.7361268403171007,40.04758128469469
2020-02-27,Kosovo,0,0,0,,
2020-02-27,Kuwait,43,0,0,0.0,65.38461538461539
2020-02-27,Kyrgyzstan,0,0,0,,
2020-02-27,Laos,0,0,0,,
2020-02-27,Latvia,0,0,0,,
2020-02-27,Lebanon,2,0,0,0.0,0.0
2020-02-27,Liberia,0,0,0,,
2020-02-27,Libya,0,0,0,,
2020-02-27,Liechtenstein,0,0,0,,
2020-02-27,Lithuania,0,0,0,,
2020-02-27,Luxembourg,0,0,0,,
2020-02-27,MS Zaandam,0,0,0,,
2020-02-27,Madagascar,0,0,0,,
2020-02-27,Malawi,0,0,0,,
2020-02-27,Malaysia,23,18,0,0.0,4.545454545454546
2020-02-27,Maldives,0,0,0,,
2020-02-27,Mali,0,0,0,,
2020-02-27,Malta,0,0,0,,
2020-02-27,Mauritania,0,0,0,,
2020-02-27,Mauritius,0,0,0,,
2020-02-27,Mexico,0,0,0,,
2020-02-27,Moldova,0,0,0,,
2020-02-27,Monaco,0,0,0,,
2020-02-27,Mongolia,0,0,0,,
2020-02-27,Montenegro,0,0,0,,
2020-02-27,Morocco,0,0,0,,
2020-02-27,Mozambique,0,0,0,,
2020-02-27,Namibia,0,0,0,,
2020-02-27,Nepal,1,1,0,0.0,0.0
2020-02-27,Netherlands,1,0,0,0.0,
2020-02-27,New Zealand,0,0,0,,
2020-02-27,Nicaragua,0,0,0,,
2020-02-27,Niger,0,0,0,,
2020-02-27,Nigeria,0,0,0,,
2020-02-27,North Macedonia,1,0,0,0.0,0.0
2020-02-27,Norway,1,0,0,0.0,0.0
2020-02-27,Oman,4,0,0,0.0,0.0
2020-02-27,Pakistan,2,0,0,0.0,0.0
2020-02-27,Panama,0,0,0,,
2020-02-27,Papua New Guinea,0,0,0,,
2020-02-27,Paraguay,0,0,0,,
2020-02-27,Peru,0,0,0,,
2020-02-27,Philippines,3,1,1,33.333333333333336,0.0
2020-02-27,Poland,0,0,0,,
2020-02-27,Portugal,0,0,0,,
2020-02-27,Qatar,0,0,0,,
2020-02-27,Romania,1,0,0,0.0,0.0
2020-02-27,Russia,2,2,0,0.0,0.0
2020-02-27,Rwanda,0,0,0,,
2020-02-27,Saint Kitts and Nevis,0,0,0,,
2020-02-27,Saint Lucia,0,0,0,,
2020-02-27,Saint Vincent and the Grenadines,0,0,0,,
2020-02-27,San Marino,1,0,0,0.0,
2020-02-27,Sao Tome and Principe,0,0,0,,
2020-02-27,Saudi Arabia,0,0,0,,
2020-02-27,Senegal,0,0,0,,
2020-02-27,Serbia,0,0,0,,
2020-02-27,Seychelles,0,0,0,,
2020-02-27,Sierra Leone,0,0,0,,
2020-02-27,Singapore,93,62,0,0.0,0.0
2020-02-27,Slovakia,0,0,0,,
2020-02-27,Slovenia,0,0,0,,
2020-02-27,Somalia,0,0,0,,
2020-02-27,South Africa,0,0,0,,
2020-02-27,South Sudan,0,0,0,,
2020-02-27,Spain,15,2,0,0.0,15.384615384615385
2020-02-27,Sri Lanka,1,1,0,0.0,0.0
2020-02-27,Sudan,0,0,0,,
2020-02-27,Suriname,0,0,0,,
2020-02-27,Sweden,7,0,0,0.0,250.0
2020-02-27,Switzerland,8,0,0,0.0,700.0
2020-02-27,Syria,0,0,0,,
2020-02-27,Taiwan*,32,5,1,3.125,0.0
2020-02-27,Tanzania,0,0,0,,
2020-02-27,Thailand,40,22,0,0.0,0.0
2020-02-27,Timor-Leste,0,0,0,,
2020-02-27,Togo,0,0,0,,
2020-02-27,Trinidad and Tobago,0,0,0,,
2020-02-27,Tunisia,0,0,0,,
2020-02-27,Turkey,0,0,0,,
2020-02-27,US,58,6,0,0.0,1.7543859649122806
2020-02-27,Uganda,0,0,0,,
2020-02-27,Ukraine,0,0,0,,
2020-02-27,United Arab Emirates,13,4,0,0.0,0.0
2020-02-27,United Kingdom,15,8,0,0.0,15.384615384615385
2020-02-27,Uruguay,0,0,0,,
2020-02-27,Uzbekistan,0,0,0,,
2020-02-27,Venezuela,0,0,0,,
2020-02-27,Vietnam,16,16,0,0.0,0.0
2020-02-27,West Bank and Gaza,0,0,0,,
2020-02-27,Western Sahara,0,0,0,,
2020-02-27,Yemen,0,0,0,,
2020-02-27,Zambia,0,0,0,,
2020-02-27,Zimbabwe,0,0,0,,
2020-02-28,Afghanistan,1,0,0,0.0,0.0
2020-02-28,Albania,0,0,0,,
2020-02-28,Algeria,1,0,0,0.0,0.0
2020-02-28,Andorra,0,0,0,,
2020-02-28,Angola,0,0,0,,
2020-02-28,Antigua and Barbuda,0,0,0,,
2020-02-28,Argentina,0,0,0,,
2020-02-28,Armenia,0,0,0,,
2020-02-28,Australia,15,11,0,0.0,0.0
2020-02-28,Austria,3,0,0,0.0,0.0
2020-02-28,Azerbaijan,0,0,0,,
2020-02-28,Bahamas,0,0,0,,
2020-02-28,Bahrain,36,0,0,0.0,9.090909090909092
2020-02-28,Bangladesh,0,0,0,,
2020-02-28,Barbados,0,0,0,,
2020-02-28,Belarus,1,0,0,0.0,
2020-02-28,Belgium,1,1,0,0.0,0.0
2020-02-28,Belize,0,0,0,,
2020-02-28,Benin,0,0,0,,
2020-02-28,Bhutan,0,0,0,,
2020-02-28,Bolivia,0,0,0,,
2020-02-28,Bosnia and Herzegovina,0,0,0,,
2020-02-28,Botswana,0,0,0,,
2020-02-28,Brazil,1,0,0,0.0,0.0
2020-02-28,Brunei,0,0,0,,
2020-02-28,Bulgaria,0,0,0,,
2020-02-28,Burkina Faso,0,0,0,,
2020-02-28,Burma,0,0,0,,
2020-02-28,Burundi,0,0,0,,
2020-02-28,Cabo Verde,0,0,0,,
2020-02-28,Cambodia,1,1,0,0.0,0.0
2020-02-28,Cameroon,0,0,0,,
2020-02-28,Canada,14,6,0,0.0,7.6923076923076925
2020-02-28,Central African Republic,0,0,0,,
2020-02-28,Chad,0,0,0,,
2020-02-28,Chile,0,0,0,,
2020-02-28,China,78928,36329,2790,3.5348672207581595,0.4173027989821883
2020-02-28,Colombia,0,0,0,,
2020-02-28,Congo (Brazzaville),0,0,0,,
2020-02-28,Congo (Kinshasa),0,0,0,,
2020-02-28,Costa Rica,0,0,0,,
2020-02-28,Cote d'Ivoire,0,0,0,,
2020-02-28,Croatia,5,0,0,0.0,66.66666666666667
2020-02-28,Cuba,0,0,0,,
2020-02-28,Cyprus,0,0,0,,
2020-02-28,Czechia,0,0,0,,
2020-02-28,Denmark,1,0,0,0.0,0.0
2020-02-28,Diamond Princess,705,10,6,0.851063829787234,0.0
2020-02-28,Djibouti,0,0,0,,
2020-02-28,Dominica,0,0,0,,
2020-02-28,Dominican Republic,0,0,0,,
2020-02-28,Ecuador,0,0,0,,
2020-02-28,Egypt,1,1,0,0.0,0.0
2020-02-28,El Salvador,0,0,0,,
2020-02-28,Equatorial Guinea,0,0,0,,
2020-02-28,Eritrea,0,0,0,,
2020-02-28,Estonia,1,0,0,0.0,0.0
2020-02-28,Eswatini,0,0,0,,
2020-02-28,Ethiopia,0,0,0,,
2020-02-28,Fiji,0,0,0,,
2020-02-28,Finland,2,1,0,0.0,0.0
2020-02-28,France,57,11,2,3.508771929824561,50.0
2020-02-28,Gabon,0,0,0,,
2020-02-28,Gambia,0,0,0,,
2020-02-28,Georgia,1,0,0,0.0,0.0
2020-02-28,Germany,48,16,0,0.0,4.3478260869565215
2020-02-28,Ghana,0,0,0,,
2020-02-28,Greece,4,0,0,0.0,33.333333333333336
2020-02-28,Grenada,0,0,0,,
2020-02-28,Guatemala,0,0,0,,
2020-02-28,Guinea,0,0,0,,
2020-02-28,Guinea-Bissau,0,0,0,,
2020-02-28,Guyana,0,0,0,,
2020-02-28,Haiti,0,0,0,,
2020-02-28,Holy See,0,0,0,,
2020-02-28,Honduras,0,0,0,,
2020-02-28,Hungary,0,0,0,,
2020-02-28,Iceland,1,0,0,0.0,
2020-02-28,India,3,3,0,0.0,0.0
2020-02-28,Indonesia,0,0,0,,
2020-02-28,Iran,388,73,34,8.762886597938145,58.36734693877551
2020-02-28,Iraq,7,0,0,0.0,0.0
2020-02-28,Ireland,0,0,0,,
2020-02-28,Israel,4,1,0,0.0,33.333333333333336
2020-02-28,Italy,888,46,21,2.364864864864865,35.57251908396947
2020-02-28,Jamaica,0,0,0,,
2020-02-28,Japan,228,22,4,1.7543859649122806,6.542056074766355
2020-02-28,Jordan,0,0,0,,
2020-02-28,Kazakhstan,0,0,0,,
2020-02-28,Kenya,0,0,0,,
2020-02-28,"Korea, South",2337,22,13,0.5562687205819427,32.33295583238958
2020-02-28,Kosovo,0,0,0,,
2020-02-28,Kuwait,45,0,0,0.0,4.651162790697675
2020-02-28,Kyrgyzstan,0,0,0,,
2020-02-28,Laos,0,0,0,,
2020-02-28,Latvia,0,0,0,,
2020-02-28,Lebanon,2,0,0,0.0,0.0
2020-02-28,Liberia,0,0,0,,
2020-02-28,Libya,0,0,0,,
2020-02-28,Liechtenstein,0,0,0,,
2020-02-28,Lithuania,1,0,0,0.0,
2020-02-28,Luxembourg,0,0,0,,
2020-02-28,MS Zaandam,0,0,0,,
2020-02-28,Madagascar,0,0,0,,
2020-02-28,Malawi,0,0,0,,
2020-02-28,Malaysia,23,18,0,0.0,0.0
2020-02-28,Maldives,0,0,0,,
2020-02-28,Mali,0,0,0,,
2020-02-28,Malta,0,0,0,,
2020-02-28,Mauritania,0,0,0,,
2020-02-28,Mauritius,0,0,0,,
2020-02-28,Mexico,1,0,0,0.0,
2020-02-28,Moldova,0,0,0,,
2020-02-28,Monaco,0,0,0,,
2020-02-28,Mongolia,0,0,0,,
2020-02-28,Montenegro,0,0,0,,
2020-02-28,Morocco,0,0,0,,
2020-02-28,Mozambique,0,0,0,,
2020-02-28,Namibia,0,0,0,,
2020-02-28,Nepal,1,1,0,0.0,0.0
2020-02-28,Netherlands,1,0,0,0.0,0.0
2020-02-28,New Zealand,1,0,0,0.0,
2020-02-28,Nicaragua,0,0,0,,
2020-02-28,Niger,0,0,0,,
2020-02-28,Nigeria,1,0,0,0.0,
2020-02-28,North Macedonia,1,0,0,0.0,0.0
2020-02-28,Norway,6,0,0,0.0,500.0
2020-02-28,Oman,4,0,0,0.0,0.0
2020-02-28,Pakistan,2,0,0,0.0,0.0
2020-02-28,Panama,0,0,0,,
