Country,IC1,IC2,IC3
Slovakia,0.7219971494032323,-1.8993163467862315,2.2212314830888045
Slovenia,4.351851108358982,4.494739452852104,-4.229452379939994
Somalia,4.23276131941433,1.437880811783109,-3.7922323450343347
South Africa,3.9745002482974083,-1.0049398087031156,0.45127883328053064
South Sudan,0.0,0.0,0.0
Spain,0.46023749532456937,0.8363457789894544,-10.171255770053975
Sri Lanka,1.4027628169614383,2.014804778657742,-3.0764811622247232
Sudan,-3.4304981449281655,-5.196087307971885,-14.365315144895309
Suriname,5.673948004513691,3.606873667482628,-7.004733932625023
Sweden,3.5983141397943537,6.498352520820555,-7.754027437328734
Switzerland,2.661530864557315,3.182491314930342,-5.584464879697554
Syria,2.0065326222187094,5.258125041935612,-7.865046387522265
Taiwan*,1.0558601412235686,-0.1692810197832969,1.1451185382022444
Tanzania,2.5236518585391967,3.217426972363237,-5.109352817903272
Thailand,3.961152641640828,1.436245285178092,0.7908513630346344
Timor-Leste,0.0,0.0,0.0
Togo,2.3391425836571527,3.5478709700879922,-6.198609330274154
Trinidad and Tobago,2.711131934434956,4.001759773740197,-7.062765766822807
Tunisia,0.8484645600769661,1.929863023097667,-5.740648956425348
Turkey,0.567906974308987,0.8685055288786734,-3.3404269063043386
US,2.3984750181961827,0.516927743073671,-4.970384344044005
Uganda,0.0,0.0,0.0
Ukraine,-0.4662946090965794,-5.061411248469111,-5.872233837559491
United Arab Emirates,-0.3544842117708342,-1.2211678309960987,1.9209295913468845
United Kingdom,1.856306012943673,2.108298805356206,-10.3906716598321
Uruguay,2.63691262018302,0.20078648622461512,-1.2677175606382323
Uzbekistan,-2.9851125575276027,-0.9520690855263682,2.4361948865104854
Venezuela,2.313243034460899,2.9019034634633374,-4.788977629782308
Vietnam,0.0,0.0,0.0
West Bank and Gaza,-0.8526534750690806,-1.201271157131042,1.7946196016930336
Western Sahara,0.0,0.0,0.0
Yemen,0.0,0.0,0.0
Zambia,3.3763619581771787,1.9607422395775886,-3.9961974457717853
Zimbabwe,-0.28355681584585096,5.46829731421469,-11.498529207675155
