Country,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10
Sierra Leone,-5.735355754754167,0.5075824682237154,0.9255459439581722,-0.8461745571474005,-0.5298721101320282,-0.07279438034501381,-2.858096486885696,0.5165016417887236,0.6374939716659532,0.6233223059870725
Singapore,-3.0652600866914175,-6.194944937218846,-5.656129771870631,-7.863417911516002,-4.5432841307176,4.7787431291985,-24.0507891691564,2.2370921903688186,5.7656283571498275,6.636245404168807
Slovakia,3.5459972993657236,3.8320399449409406,5.9280784522711905,-6.026566385880195,-4.173672292949472,1.5317970646623589,-19.693489509462424,-6.088521129108254,4.442955341111374,3.204402634909379
Slovenia,1.1712930876822156,-6.7837642041910415,-4.84514979919594,-5.145221808544294,-2.3059035672331816,4.457223238240728,-12.848624432425447,-6.409315874335958,3.6783913244707165,-8.07468003651105
Somalia,-3.5349930256199955,2.1959424714040208,1.3087538937417775,-2.738438117680226,-1.5895909688287484,-4.08678537867107,-9.337567989806317,1.437566781662542,1.9265928746260712,2.220144907969469
South Africa,1.3582230075032595,4.7513923721599545,-6.110508754935281,-5.386353343993991,-3.325504843686708,8.061859353639464,-17.049956303544544,3.168748896578239,3.982132644451132,4.247791435181011
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,0.03256461717542552,-2.555763918006922,-1.9627004238329666,7.051500968673209,3.670075426984808,1.6140459998134504,-9.639364557962159,-2.3934242091195665,1.9978395406033862,-4.224188155652005
Sri Lanka,-1.9958550427996768,3.7126085429609557,-1.0120981376053562,-4.373310560344414,-2.7444597906294455,5.2852354093226515,-14.247309164089696,2.7652682021570123,3.2238885805553203,3.320143717315543
Sudan,-1.067666303901283,0.14565659849210166,-0.7991824982624908,-2.4873318196347443,-1.6252348899056772,0.586941754697599,-7.968708387919326,0.2444453185783282,1.84956503466162,1.6691028155529029
Suriname,-0.003085013824014813,1.7614108364778813,1.9809184883268594,-2.4943648894965307,-1.4744830337820238,-1.7222476010815597,-8.427473474695251,1.4428714419812485,1.7858430676755475,1.9511790675879315
Sweden,0.9547476708397542,-5.546515073301567,-3.7230507678562588,-4.21214546846989,8.16406827847992,3.224948285124615,-9.996015160434531,-5.27962022760284,3.061822043942333,-8.91805106837805
Switzerland,0.8188729915668589,-4.79181993296564,-3.9709209186230017,6.4066305176168115,5.817335465595493,3.0855979553753494,-13.299868178939137,-4.385335705423631,4.700085394832359,-6.277263638853068
Syria,-0.9644245603918101,2.206984998313636,1.3369916678794995,-2.9029094741600856,-1.7336289516067793,1.1396838652410686,-9.616229480476738,1.7335633379730329,2.0895811178708095,2.2592586753325077
Taiwan*,-0.02027006047702892,-3.471340511925504,-3.8882939422319267,2.405414689548203,1.7826585339697436,2.407940731192002,-14.366357009277408,-2.6819223019864817,-6.200829507213775,-3.2236824669103883
Tanzania,-1.0432552441179592,2.404191225203963,3.067974016488073,-3.5517449695074417,-2.028887745098833,1.5362693985159395,-11.77786523244167,1.979712722119249,2.547577789767749,2.883602641375226
Thailand,0.6943258150056537,-7.109501410264987,-5.286223075795543,4.183924588742917,2.4277209215237487,4.642963901375634,-17.371038905605133,-5.316365341017283,3.0129110247884534,-5.657956037000645
Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togo,0.3479185115997339,3.0206571533896316,-2.399630129300829,-3.513374106509872,-2.1526641517632683,3.4030922335243257,-11.317709714478083,2.0755519606855453,2.5741947495755055,2.756732787755056
Trinidad and Tobago,0.012633472860134626,0.6634791660021994,-4.990862658662685,-3.3768518430611376,-1.9918399122070012,3.1742760595963375,-10.462220177677823,2.048876709123654,2.4977987924740885,2.7486826577694257
Tunisia,0.025138943428044697,-3.7690298667849893,-3.970791254075601,-4.35520395794286,-2.4702405639216796,3.7656425520420753,-12.718466584223933,-3.72081660988832,3.1782306774767815,3.392340171512308
Turkey,0.2042900049883485,-3.639705012570762,-4.350406885797236,-4.843554021733506,-4.61834374566103,3.9810939176455924,-15.136342695918376,-4.985004164945763,3.9923720426293396,0.024253703365749595
US,0.6518681782767626,-4.349152378186003,-3.591810691524802,3.9008668491834007,2.937557479325617,3.0754502190374273,-12.324570574065854,-3.4111603212780084,0.8706026766189324,-4.607485028099379
Uganda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,-0.3999514220616356,-3.191128306896024,-3.9933779705099983,-4.894376732003891,-2.3568548612246056,3.5061306260459006,-14.256214508016829,-1.0479734539434693,3.5841057068546602,0.2587850219424307
United Arab Emirates,0.4212093901699517,-4.776744715318952,-5.712748992026165,-6.745385607074982,-3.545504022394873,4.008862065382861,-20.118960920847318,-0.7332224291864693,4.854149682886952,5.773965031747996
United Kingdom,0.39914773545048543,-3.264859316724859,-2.944643924717261,6.294849332474793,5.377275930158787,2.1979612684149035,-9.136196260559386,-2.845429472931066,3.381262646153089,-5.073413602446646
Uruguay,0.47872212136126346,3.7864864616774696,1.1555226859067638,-4.806628044595546,-2.9633865959081143,7.052378296899833,-15.689622462527437,3.1010215030025146,3.520719284880212,3.653456082541942
Uzbekistan,-0.8501135069420652,5.186604083789053,-1.5893609581008934,-6.430379429630684,-3.8662654437237753,3.6384922870069265,-20.960316998921257,3.729949076923875,4.677679492255221,5.080322733197394
Venezuela,-1.1149050225394734,3.341712907518868,-3.4813724344825756,-3.904857575869458,-2.3921119967219875,4.591890115799665,-12.477144821086474,2.303295081030892,2.8784367834766496,3.0736460749480337
Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bank and Gaza,0.549791608556882,4.313212827122658,-3.898416940449315,-6.198685974714783,-3.697822938233472,4.900949849389676,-19.87705685061706,3.548401257025966,4.534631940772853,4.97460003787692
Western Sahara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,0.44128350289661966,2.4878132111503795,3.384132124227101,-3.690970425527327,-2.108812543021657,-0.5811584934705047,-12.319154873612955,1.9959375581321193,2.6229635557635183,2.98769090661421
Zimbabwe,-0.6861926319678175,0.22376408896470326,-1.4507959443054101,-2.36641218840892,-1.416122481780206,2.498870250499286,-7.468362711514408,1.4674078315687251,1.7465562270285635,1.8831657061678921
